milliseconds_played,latitude,longitude,city,timestamp,source,track_id,track_name,album_name,artist_id,artist_name,valence_score,danceability_score,familiarity_score,song_year,song_tempo,runnability,energy,popularity_normalized,Id,date,hour,weekday,device,system,up_to_date_score,tempo_score
12213,40.7,-74.0,New York,1442514657,playlist-owned-by-other-non-collaborative,b17d564802804bbdace9908d8dfef5d1,New Slang,"Oh, Inverted World",9cb1d5ffcd084299a851804ff0e5258a,The Shins,0.641832,0.669434,0.735568,2001.0,130.015,0.44554415,0.388614,0.7269643844,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.813333333333,0.542479596776
5990,40.7,-74.0,New York,1442514662,playlist-owned-by-other-non-collaborative,5b54b0cfd5c84a7a936f49bc705ed21a,Oxford Comma,Vampire Weekend,b829e588ceca44fe9c88b411d7f512d1,Vampire Weekend,0.973661,0.693618,0.730496,2008.0,119.516,0.15782844,0.7112143,0.6548154732,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.906666666667,0.498673164544
16904,40.7,-74.0,New York,1442514678,playlist-owned-by-other-non-collaborative,cac3c0b2a5e84dc8a61aad7c987fe897,This Must Be The Place (Naive Melody) - 2005 Remastered Version,Speaking In Tongues,534955e6eab04c0c997e571b638274c2,Talking Heads,,,,,,0.68460006,0.64092475,0.6632174383,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,,
13466,40.7,-74.0,New York,1442514691,artist,60578189e124475cade40fefd01173ef,Burning Down The House (45 Version),Burning Down The House / I Get Wild/Wild Gravity [Digital 45],534955e6eab04c0c997e571b638274c2,Talking Heads,0.430814,0.785262,0.783768,1983.0,103.015,0.22832032,0.8695762,0.6670577557,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.573333333333,0.429823756196
3947,40.7,-74.0,New York,1442514694,artist,2e102443b2cc42cb8d6cbbf090169c6b,Take Me To The River - 2005 Remastered Version,More Songs About Buildings And Food,534955e6eab04c0c997e571b638274c2,Talking Heads,0.836406,0.659971,0.783768,1978.0,99.705,0.50405496,0.4854285,0.5729494194,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.506666666667,0.416012984629
26006,40.7,-74.0,New York,1442514719,artist,2a74394c945e461481af3c2590aa06e1,Psycho Killer - 2005 Remastered Version,Talking Heads 77,534955e6eab04c0c997e571b638274c2,Talking Heads,0.938449,0.720836,0.783768,1977.0,123.118,0.6270702,0.52141625,0.6819783024,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.493333333333,0.513702288165
73049,40.7,-74.0,New York,1442514791,artist,f4a8bd31dc024f9f8f13bf12d2307b70,Wild Wild Life - Remastered,The Best Of Talking Heads,534955e6eab04c0c997e571b638274c2,Talking Heads,0.907531,0.654626,0.783768,1986.0,137.587,0.9128569,0.8890262,0.5008860636,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.613333333333,0.5740733014
12538,40.7,-74.0,New York,1442514803,artist,ed5aadb5b33a4b68b7f5dea04a6454e7,Psycho Killer,Talking Heads 77,534955e6eab04c0c997e571b638274c2,Talking Heads,0.938449,0.720836,0.783768,1977.0,123.118,0.5656242,0.4010998,0.5638322729,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.493333333333,0.513702288165
10588,40.7,-74.0,New York,1442514813,artist,cac3c0b2a5e84dc8a61aad7c987fe897,This Must Be The Place (Naive Melody) - 2005 Remastered Version,Speaking In Tongues,534955e6eab04c0c997e571b638274c2,Talking Heads,,,,,,0.68460006,0.64092475,0.6632174383,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,,
5387,40.7,-74.0,New York,1442514817,playlist-owned-by-other-non-collaborative,6c7309ec1b87453a849baba9dced4bbe,Such Great Heights,Give Up,b6ca3aeb2f3d4862885069a3c1bfe6c9,The Postal Service,0.191461,0.650968,0.724856,2003.0,174.979,0.74816656,0.8175937,0.6896067475,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.84,0.730089123287
17600,40.7,-74.0,New York,1442514834,playlist-owned-by-other-non-collaborative,5ba4991b29c14bd6b5449e3f7a26a76e,Tighten Up,Brothers,f1dbd228c6c445d59118713c8f7291c5,The Black Keys,0.581097,0.504007,0.777619,2010.0,108.965,0.9793337,0.70504934,0.6919738742,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.933333333333,0.454649765509
3808,40.7,-74.0,New York,1442514837,artist,fc793bfd7296495480437753d7831336,Buddy Holly,Weezer,6d12270fc6de4fbb9102b4ca77a629ae,Weezer,0.770518,0.554571,0.817272,1994.0,121.184,0.67176825,0.91576684,0.6750453434,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.72,0.505632792029
13467,40.7,-74.0,New York,1442514849,artist,a3a9a6bf56854744bb46f11bed904b06,Say It Ain't So,Weezer,6d12270fc6de4fbb9102b4ca77a629ae,Weezer,0.421189,0.634393,0.817272,1994.0,76.03,0.2904288,0.41971162,0.6952329148,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.72,0.317230502195
2925,40.7,-74.0,New York,1442514852,artist,d35ec26d8ed24bcf9f39ec663baf65de,Pink Triangle,Pinkerton,6d12270fc6de4fbb9102b4ca77a629ae,Weezer,,,,,,0.54977965,0.8813608,0.5238537303,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,,
33808,40.7,-74.0,New York,1442514884,artist,6b11b56038ef4ceea047fd70fa737e69,El Scorcho,Pinkerton,6d12270fc6de4fbb9102b4ca77a629ae,Weezer,0.671922,0.469011,0.817272,1993.0,148.173,0.7764353,0.7056928,0.5420097541,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.706666666667,0.618242735785
38963,40.7,-74.0,New York,1442514923,artist,31e2c940b97a4a698af27ec1b97a8098,Surf Wax America,Weezer,6d12270fc6de4fbb9102b4ca77a629ae,Weezer,0.330965,0.400946,0.817272,1994.0,165.042,0.61412543,0.9215024,0.5405285622,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.72,0.688627601515
15325,40.7,-74.0,New York,1442514937,playlist-owned-by-other-non-collaborative,a5bd109b2b2e4eb9bf2d9bb5f906ba14,I Don't Know How,Fade Away,c441e1a260c54e589ac4fd6774775342,Best Coast,0.181074,0.165179,0.625593,2013.0,93.037,0.20237578,0.74418205,0.5002094066,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.973333333333,0.388191164444
5479,40.7,-74.0,New York,1442514942,playlist-owned-by-other-non-collaborative,d41e0561a5c74d69985d0370ab70b7fa,Colossus,lousy with sylvianbriar,b5e5c12c8c6447f5b0fe94371e3c472a,Of Montreal,0.503842,0.688136,0.696404,2013.0,91.099,0.8327048,0.48691627,0.4304355182,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.973333333333,0.380104978554
81223,40.7,-74.0,New York,1442515022,playlist-owned-by-other-non-collaborative,dda7f4d65b3444a19b00a02447c967ca,Hunger And Thirst,White Lighter,d272fe791f954574ae3d2e277524d837,Typhoon,,,,,,0.69295585,0.5229806,0.4695056598,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,,
3761,40.7,-74.0,New York,1442515025,playlist-owned-by-other-non-collaborative,90e99e0b324e4f4689a7bb4dbc38592d,Sleepyhead,Manners,eea5054725b04004b4af5e4c54bb92fd,Passion Pit,0.576882,0.55626,0.702481,2009.0,106.024,0.8949332,0.71863383,0.7070040772,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.92,0.442378623763
7848,40.7,-74.0,New York,1442515032,playlist-owned-by-other-non-collaborative,93023700fe0d48819124d3111ccec98b,Karma Police,OK Computer,a3d4a9be89174457bdd11d2ebd9aaf39,Radiohead,,,,,,0.55600226,0.53005445,0.7046056731,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,,
11481,40.7,-74.0,New York,1442515042,playlist-owned-by-other-non-collaborative,f7069b91d1174bc9b71e9e0658cfdb59,Pumped up Kicks,Torches,eee9ddfcd3d14ed3b0fd6063c05846f2,Foster The People,0.949711,0.760453,0.629488,2011.0,128.175,0.9596695,0.71038693,0.7883113724,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.946666666667,0.534802309862
48854,40.7,-74.0,New York,1442515090,playlist-owned-by-other-non-collaborative,01deac8df7104165a197d5b19a57cc32,Wolf Like Me,Return To Cookie Mountain,79bfc9f572b048199293a31504c41597,TV On The Radio,0.184819,0.263716,0.729867,2006.0,175.854,0.25489268,0.80039984,0.6473307609,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.88,0.73374000701
7755,40.7,-74.0,New York,1442515097,playlist-owned-by-other-non-collaborative,3ef8b897a47946308238ef2525b41cf3,How Come You Never Go There,Metals,d9c85a8541ed4a738cfb2b456f2e425f,Feist,0.22606,0.76798,0.742008,2011.0,123.338,0.57930195,0.4079415,0.5730516417,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.946666666667,0.514620224644
5804,40.7,-74.0,New York,1442515102,artist,5c04e8626673447bb8f9b07822404233,The Bad In Each Other - Spotify Interview,Metals,d9c85a8541ed4a738cfb2b456f2e425f,Feist,0.448954,0.67549,0.742008,2011.0,64.121,0.07094409,0.22801371,0.3870701476,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.946666666667,0.267540931622
64690,40.7,-74.0,New York,1442515166,artist,2e10dbc2715f4eb68136b97834a79132,The Bad In Each Other,Metals,d9c85a8541ed4a738cfb2b456f2e425f,Feist,0.322961,0.409056,0.742008,2011.0,133.064,0.29148647,0.6513434,0.5295421786,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.946666666667,0.555201361884
46997,40.7,-74.0,New York,1442515212,playlist-owned-by-self-non-collaborative,2da93180b2244520938be994bb8d971d,Mach 5,II,2c82f1c92d4549d7825ffb3de8bdd636,The Presidents Of The United States Of America,0.607396,0.488613,0.629147,1996.0,92.816,0.7801708,0.9292181,0.4308261466,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.746666666667,0.387269055527
212486,40.7,-74.0,New York,1442515424,playlist-owned-by-other-non-collaborative,ed52e7fda73d4852b97534c557de1768,This Must Be The Place,Sing Into My Mouth,9ce9362d39554773ad5e7b4309768015,Iron & Wine,0.601212,0.63319,0.618061,2015.0,118.857,0.48592356,0.40803823,0.6103066403,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,1.0,0.495923527546
36966,40.7,-74.0,New York,1442515461,playlist-owned-by-other-non-collaborative,58d32763195340fd9907e881d312b504,Elk City,Under Branch & Thorn & Tree,ab64d5fe0197470f9f23068d44b8e944,Samantha Crain,0.085644,0.519838,0.488793,2015.0,115.993,0.36904508,0.1944185,0.5179526673,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,1.0,0.483973663568
2879,40.7,-74.0,New York,1442515463,artist,4f8e97af223a4e33896c56d76851eae9,Jump Up Jon,A Tear in the Eye Is a Wound in the Heart,9eb007a8dc054cba9d7c53d7db394c0a,Black Prairie,0.284362,0.184483,0.443525,2012.0,82.024,0.36452854,0.29647282,0.4736782151,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.96,0.342240098803
34644,40.7,-74.0,New York,1442515497,artist,e72e0ce58bfb447d9c29a40812005081,"Nowhere, Massachusetts",A Tear in the Eye Is a Wound in the Heart,9eb007a8dc054cba9d7c53d7db394c0a,Black Prairie,,,,,,0.77737236,0.52944285,0.3777413342,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,,
76486,40.7,-74.0,New York,1442515573,artist,4f8e97af223a4e33896c56d76851eae9,Jump Up Jon,A Tear in the Eye Is a Wound in the Heart,9eb007a8dc054cba9d7c53d7db394c0a,Black Prairie,0.284362,0.184483,0.443525,2012.0,82.024,0.36452854,0.29647282,0.4736782151,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.96,0.342240098803
31997,40.7,-74.0,New York,1442515604,playlist-owned-by-other-non-collaborative,3840e31e716f4452bf6d8a3c5f7aa072,Build Me Up From Bones,Build Me Up From Bones,d1af81b5e9a942238022bf240d2aa7c5,Sarah Jarosz,0.270041,0.50935,0.493518,2013.0,114.873,0.3163775,0.28929937,0.635858769,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.973333333333,0.479300532403
41285,40.7,-74.0,New York,1442515644,artist,0217620e420844eeaee1019af4e527b5,The Tourist,Follow Me Down,d1af81b5e9a942238022bf240d2aa7c5,Sarah Jarosz,0.112953,0.340676,0.493518,2011.0,82.486,0.45249048,0.29872626,0.5511438766,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.946666666667,0.344167765409
100774,40.7,-74.0,New York,1442515744,playlist-owned-by-other-non-collaborative,4cb376df3d2c4a758c45e9d435845181,Drive,Oh Wonder,ab057c27b3a142d381c555f9b5cd105d,Oh Wonder,0.404537,0.658675,0.478986,2015.0,141.759,0.6215609,0.4468949,0.6750658558,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,1.0,0.591480714989
27631,40.7,-74.0,New York,1442515780,collection-artist,b19dda61baa34a5db601d2b76b5eff0c,Country Comfort,Tumbleweed Connection,7dbf27f2e6e74089bcdfd2c2b1d52cc1,Elton John,0.590462,0.552823,0.822171,1970.0,136.12,0.9346452,0.58578414,0.4397350131,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.4,0.567952334062
7012,40.7,-74.0,New York,1442515786,collection-artist,19102e550b2b4b18a3e874fd1de43446,Son Of Your Father,Tumbleweed Connection,7dbf27f2e6e74089bcdfd2c2b1d52cc1,Elton John,0.818034,0.554145,0.822171,1970.0,159.183,0.8889586,0.73104864,0.4123451383,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.4,0.66418128411
7755,40.7,-74.0,New York,1442515792,collection-artist,a140f59215fb43bd8dd316ec6863607c,Into The Old Man's Shoes,Tumbleweed Connection,7dbf27f2e6e74089bcdfd2c2b1d52cc1,Elton John,0.485668,0.593269,0.822171,1970.0,130.27,0.5481118,0.5252752,0.38374532,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.4,0.543543568603
4272,40.7,-74.0,New York,1442515796,collection-artist,5b592736da854f24b1228a344ddcb3dc,Come Down In Time,Tumbleweed Connection,7dbf27f2e6e74089bcdfd2c2b1d52cc1,Elton John,0.190382,0.526936,0.822171,1970.0,117.939,0.49187392,0.29431492,0.4319979124,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.4,0.492093228967
2368,40.7,-74.0,New York,1442515797,collection-artist,19102e550b2b4b18a3e874fd1de43446,Son Of Your Father,Tumbleweed Connection,7dbf27f2e6e74089bcdfd2c2b1d52cc1,Elton John,0.818034,0.554145,0.822171,1970.0,159.183,0.8889586,0.73104864,0.4123451383,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.4,0.66418128411
3529,40.7,-74.0,New York,1442515800,collection-artist,ca74675a86c04d88a44ff6a04456d18e,My Father's Gun,Tumbleweed Connection,7dbf27f2e6e74089bcdfd2c2b1d52cc1,Elton John,,,,,,0.57004154,0.42166314,0.5212738428,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,,
4272,40.7,-74.0,New York,1442515804,collection-artist,602f2f17368946e1ab3ca0095b300f54,Where To Now St. Peter?,Tumbleweed Connection,7dbf27f2e6e74089bcdfd2c2b1d52cc1,Elton John,0.348423,0.586958,0.822171,1970.0,128.91,0.3285584,0.4095541,0.4306318582,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.4,0.537869052189
38452,40.7,-74.0,New York,1442515841,collection-artist,f3eefbbb96094e90b9908f7be741cf7b,Amoreena,Tumbleweed Connection,7dbf27f2e6e74089bcdfd2c2b1d52cc1,Elton John,,,,,,0.80191684,0.6190543,0.4563195429,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,,
8637,40.7,-74.0,New York,1442515849,artist,0c0700bbc0d344de9e1dc4443239305d,Want You Gone (feat. the Elegant Too),Artificial Heart,46811645baaf468191c8984cbce2c257,Jonathan Coulton,,,,,,0.84454983,0.51944983,0.4672202241,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,,
13281,40.7,-74.0,New York,1442515861,artist,83b9473fce2c4594b4248562c31becb3,Shop Vac,JoCo Looks Back,46811645baaf468191c8984cbce2c257,Jonathan Coulton,0.71876,0.628187,0.54512,2006.0,149.97,0.9672205,0.83546925,0.4409742585,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.88,0.625740607841
8080,40.7,-74.0,New York,1442515868,artist,9a4adcf696b84c2cadb5810fd948d16f,I Crush Everything,JoCo Looks Back,46811645baaf468191c8984cbce2c257,Jonathan Coulton,0.308454,0.624557,0.54512,2004.0,94.974,0.59727395,0.51489276,0.4132450285,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.853333333333,0.396273177896
6594,40.7,-74.0,New York,1442515874,artist,48395c22e5ef44febf39b89a5534547d,The Future Soon,JoCo Looks Back,46811645baaf468191c8984cbce2c257,Jonathan Coulton,0.527219,0.594038,0.54512,2004.0,100.002,0.89856756,0.7226036,0.4738005832,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.853333333333,0.417252198875
20619,40.7,-74.0,New York,1442515894,artist,39ab766f31f247c9abd11ee0e789766a,Mandelbrot Set,JoCo Looks Back,46811645baaf468191c8984cbce2c257,Jonathan Coulton,0.628122,0.532285,0.54512,2008.0,159.985,0.9663491,0.8249625,0.4339182984,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.906666666667,0.667527579819
229702,40.7,-74.0,New York,1442516123,artist,1b1570361fc24bdc8cca7cb62164c2a3,Mandelbrot Set (Live 2014),JoCo Live,46811645baaf468191c8984cbce2c257,Jonathan Coulton,0.794708,0.419486,0.54512,2014.0,170.292,0.93884975,0.8368398,0.3638925627,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.986666666667,0.71053290385
202066,40.7,-74.0,New York,1442516326,artist,037c6bb12cb9461789ef55ea3e8616fd,So Far So Good,Thing a Week Two,46811645baaf468191c8984cbce2c257,Jonathan Coulton,0.161525,0.576387,0.54512,2006.0,164.873,0.5576012,0.4501942,0.3468543663,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.88,0.687922459402
12678,40.7,-74.0,New York,1442516339,artist,09c62c7fc4a546c8b907759f81ba9c35,Artificial Heart,Artificial Heart,46811645baaf468191c8984cbce2c257,Jonathan Coulton,0.437688,0.525886,0.54512,2011.0,81.585,0.20796932,0.5531975,0.4444336593,2,2015-09-17,14,Thu,x86 8,OS X 10.10.5,0.946666666667,0.340408398284
205000,40.7,-74.0,New York,1442516543,playlist-owned-by-self-non-collaborative,6859efb40c8741708786846ed7dff8c8,Leading Me Now,There's No Leaving Now,558a5f20c23a461aa61bb8d347207c74,The Tallest Man On Earth,0.622413,0.657686,0.617007,2012.0,140.016,0.7198417,0.5858451,0.585609582,2,2015-09-17,15,Thu,x86 8,OS X 10.10.5,0.96,0.584208154614
0,40.7,-74.0,New York,1442516544,playlist-owned-by-self-non-collaborative,e910998eb2934b498c516858f58c4ac1,NW Apt.,Infinite Arms,1a9dce97adc048e487ca6821ade7fefd,Band of Horses,0.188974,0.427533,0.717262,2010.0,139.969,0.3507052,0.9457965,0.4998988564,2,2015-09-17,15,Thu,x86 8,OS X 10.10.5,0.933333333333,0.584012050003
40495,40.7,-74.0,New York,1442516583,album,a3f00cf770984c1da72f70d48f4233e5,Secrets Of The Stars,Monterey,ee3bc1e0970d48e9bf37c01318899224,The Milk Carton Kids,0.390289,0.59075,0.513305,2015.0,95.253,0.4975258,0.12767972,0.5063004509,2,2015-09-17,15,Thu,x86 8,OS X 10.10.5,1.0,0.397437288249
20496,40.7,-74.0,New York,1442516603,artist,dc99f1f716c241fb8389f5b893bd3cb0,Lungs,Step Inside This House,12bbe87f8b9d4818aefb3f6aec685110,Lyle Lovett,,,,,,0.76219445,0.62482244,0.3341439113,2,2015-09-17,15,Thu,x86 8,OS X 10.10.5,,
4969,40.7,-74.0,New York,1442516607,artist,6c7b955acf9e4633bd8bf4cf2cca5c8d,Texas Trilogy- Daybreak,Step Inside This House,12bbe87f8b9d4818aefb3f6aec685110,Lyle Lovett,,,,,,0.5717803,0.37985012,0.3174223914,2,2015-09-17,15,Thu,x86 8,OS X 10.10.5,,
4272,40.7,-74.0,New York,1442516611,artist,b5626b1e06cb4ad2b492923b941d8384,Texas Trilogy- Train Ride,Step Inside This House,12bbe87f8b9d4818aefb3f6aec685110,Lyle Lovett,,,,,,0.7096471,0.65673846,0.3144336941,2,2015-09-17,15,Thu,x86 8,OS X 10.10.5,,
19597,40.7,-74.0,New York,1442516629,artist,44d8ebdfff064f69b2f0d625e29ce397,Texas Trilogy- Bosque County Romance,Step Inside This House,12bbe87f8b9d4818aefb3f6aec685110,Lyle Lovett,,,,,,0.6517466,0.4570967,0.3274042282,2,2015-09-17,15,Thu,x86 8,OS X 10.10.5,,
34783,40.7,-74.0,New York,1442516663,artist,b5626b1e06cb4ad2b492923b941d8384,Texas Trilogy- Train Ride,Step Inside This House,12bbe87f8b9d4818aefb3f6aec685110,Lyle Lovett,,,,,,0.7096471,0.65673846,0.3144336941,2,2015-09-17,15,Thu,x86 8,OS X 10.10.5,,
13049,40.7,-74.0,New York,1442516675,artist,0f39c9dee48d4c42ae4c0cb068847710,House At Pooh Corner - 2003 - Remaster;,Uncle Charlie And His Dog Teddy,f8137d1890204a54b3dbad836c3155b6,Nitty Gritty Dirt Band,0.878414,0.631409,0.561425,1970.0,101.59,0.64683443,0.6252516,0.3013105629,2,2015-09-17,15,Thu,x86 8,OS X 10.10.5,0.4,0.423878031277
12678,40.7,-74.0,New York,1442516687,artist,c5a15081c41045a19822e2bf8412a6fb,Up On Cripple Creek - 2000 - Remaster,The Band,941330117e914a6eb1e5920401af2fb6,The Band,0.955263,0.720098,0.812104,1969.0,144.376,0.9041597,0.7164203,0.6141437345,2,2015-09-17,15,Thu,x86 8,OS X 10.10.5,0.386666666667,0.602399986648
5990,40.7,-74.0,New York,1442516692,artist,5334ba27afcc47eb94cbe6d08336f5fb,The Night They Drove Old Dixie Down - 2000 - Remaster,The Band,941330117e914a6eb1e5920401af2fb6,The Band,,,,,,0.68082774,0.49286482,0.6234285784,2,2015-09-17,15,Thu,x86 8,OS X 10.10.5,,
16068,40.7,-74.0,New York,1442516707,artist,0f2cf26011ea4e26a2ad7b7d32963eaf,The Weight - 2000 - Remaster,Music From Big Pink,941330117e914a6eb1e5920401af2fb6,The Band,0.500252,0.645427,0.812104,1968.0,143.724,0.85698676,0.5185172,0.7082043052,2,2015-09-17,15,Thu,x86 8,OS X 10.10.5,0.373333333333,0.59967955672
34133,40.7,-74.0,New York,1442516741,artist,2c36f9e18caf4cf39f49a3ed5893398f,Hurricane,Desire,e86ede6eee0b4f08bd606bf1bb07f49b,Bob Dylan,0.746037,0.516215,0.871222,1976.0,134.349,0.90804493,0.8266046,0.6923585025,2,2015-09-17,15,Thu,x86 8,OS X 10.10.5,0.48,0.560562945408
99195,40.7,-74.0,New York,1442523379,playlist-owned-by-self-non-collaborative,58d32763195340fd9907e881d312b504,Elk City,Under Branch & Thorn & Tree,ab64d5fe0197470f9f23068d44b8e944,Samantha Crain,0.085644,0.519838,0.488793,2015.0,115.993,0.36904508,0.1944185,0.5179526673,2,2015-09-17,16,Thu,x86 8,OS X 10.10.5,1.0,0.483973663568
129195,40.7,-74.0,New York,1442523507,playlist-owned-by-self-non-collaborative,429d84a813f74938bca34f807e47fa12,Born at the Right Time,The Rhythm Of The Saints (2011 Remaster),561f40396c8e4b34a867ab156195caca,Paul Simon,0.706005,0.707865,0.774933,1990.0,111.269,0.77388126,0.55621743,0.4757202104,2,2015-09-17,16,Thu,x86 8,OS X 10.10.5,0.666666666667,0.464263063905
101192,40.7,-74.0,New York,1442523607,playlist-owned-by-other-non-collaborative,962a041faf8744529ce7b3a335fbd8fb,Old Time Religion,Parker Millsap,19c0ba8da4194c2bb3c6542124837507,Parker Millsap,,,,,,0.29540735,0.33584177,0.5483487686,2,2015-09-17,17,Thu,x86 8,OS X 10.10.5,,
53823,40.7,-74.0,New York,1442523857,artist,7998c2e1c16e483ba1085e6dca81a2b0,Dear God (Sincerely M.O.F.),Monsters Of Folk,f7113a7f1855459bac40502bc06525ad,Monsters Of Folk,0.531316,0.620823,0.502389,2009.0,81.837,0.67945963,0.51953524,0.5558506272,2,2015-09-17,17,Thu,x86 8,OS X 10.10.5,0.92,0.341459852796
59814,40.7,-74.0,New York,1442523916,playlist-owned-by-other-non-collaborative,d29ee78cdeb5425cbeae851ab20c2c68,Wild Animals,Wild Animals,78ffb32d334445138c9659ced22266d6,Trampled By Turtles,,,,,,0.5056881,0.43962032,0.564019702,2,2015-09-17,17,Thu,x86 8,OS X 10.10.5,,
56610,40.7,-74.0,New York,1442523972,playlist-owned-by-other-non-collaborative,7278c3cd51c5433b9679a7e96e46f2d4,Clean Slate,A Wasteland Companion,d1d77e5816a2412195ffab235c0a09f8,M. Ward,0.389695,0.544952,0.649195,2012.0,85.138,0.36096367,0.2600522,0.4921586088,2,2015-09-17,17,Thu,x86 8,OS X 10.10.5,0.96,0.355233072417
7848,40.7,-74.0,New York,1442523979,artist,193ec3b616ad4725ba1861af35d4e9fd,Blue Ridge Mountain,Small Town Heroes,539c029c49bd4097856200fa2989f0b5,Hurray For The Riff Raff,0.865619,0.607235,0.500646,2014.0,87.208,0.35395354,0.47076958,0.569583967,2,2015-09-17,17,Thu,x86 8,OS X 10.10.5,0.986666666667,0.363870020195
6176,40.7,-74.0,New York,1442523984,artist,afb8845bedac4c15adf0eee146f8307c,I Know It's Wrong (But That's Alright),Small Town Heroes,539c029c49bd4097856200fa2989f0b5,Hurray For The Riff Raff,,,,,,0.72482765,0.5571435,0.4523908344,2,2015-09-17,17,Thu,x86 8,OS X 10.10.5,,
7476,40.7,-74.0,New York,1442523991,artist,0eacfb7f3c1a4d59b9999bc12319607d,The New SF Bay Blues,Small Town Heroes,539c029c49bd4097856200fa2989f0b5,Hurray For The Riff Raff,0.267866,0.624916,0.500646,2014.0,143.921,0.28684723,0.0884119,0.4444325223,2,2015-09-17,17,Thu,x86 8,OS X 10.10.5,0.986666666667,0.600501527113
8730,40.7,-74.0,New York,1442523998,artist,79715af72ad040a1bb9ef6a024fa3184,End Of The Line,Small Town Heroes,539c029c49bd4097856200fa2989f0b5,Hurray For The Riff Raff,0.673668,0.513179,0.500646,2014.0,140.942,0.8370289,0.60485774,0.4560000581,2,2015-09-17,17,Thu,x86 8,OS X 10.10.5,0.986666666667,0.588071832702
9009,40.7,-74.0,New York,1442524007,artist,b47da6bd46374b1aaab35c3c0e4f3193,The Body Electric,Small Town Heroes,539c029c49bd4097856200fa2989f0b5,Hurray For The Riff Raff,0.521022,0.642612,0.500646,2014.0,91.708,0.22343232,0.16675998,0.4936666006,2,2015-09-17,17,Thu,x86 8,OS X 10.10.5,0.986666666667,0.382645993625
9241,40.7,-74.0,New York,1442524015,artist,d66ea60d6ccc461da64f955443e175cb,St. Roch Blues,Small Town Heroes,539c029c49bd4097856200fa2989f0b5,Hurray For The Riff Raff,,,,,,0.31909952,0.26477778,0.439363282,2,2015-09-17,17,Thu,x86 8,OS X 10.10.5,,
18204,40.7,-74.0,New York,1442524032,artist,afb8845bedac4c15adf0eee146f8307c,I Know It's Wrong (But That's Alright),Small Town Heroes,539c029c49bd4097856200fa2989f0b5,Hurray For The Riff Raff,,,,,,0.72482765,0.5571435,0.4523908344,2,2015-09-17,17,Thu,x86 8,OS X 10.10.5,,
